gr.K;gr.1;gr.2;gr.3;cltype.small;cltype.reg;cltype.reg.A;hdeg.ASSOC;hdeg.BS.BA;hdeg.MS.MA.MEd;hdeg.MA.;hdeg.Ed.S;hdeg.Ed.D.Ph.D;clad.NOT;clad.APPR;clad.PROB;clad.PEND;clad.1;clad.2;clad.3;exp.p;read.p;math.p;ses.F;ses.N;schtype.inner;schtype.suburb;schtype.rural;schtype.urban;sx.M;sx.F;yrs.0;yrs.1;yrs.2;yrs.3
10841;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;13;588;554;1;0;0;0;1;0;0;1;0;0;0;1
10842;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3;411;463;1;0;0;0;1;0;1;0;1;0;0;0
10843;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;540;572;0;1;0;0;1;0;1;0;0;1;0;0
10844;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;18;596;632;0;1;0;0;1;0;1;0;0;0;1;0
10845;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;13;641;711;1;0;0;0;1;0;1;0;0;0;0;1
10846;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;508;568;1;0;0;0;0;1;1;0;0;0;1;0
10847;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;397;399;0;1;0;0;0;1;0;1;1;0;0;0
10848;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;11;564;562;0;1;0;0;0;1;0;1;0;1;0;0
10849;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;462;479;1;0;0;0;1;0;1;0;0;1;0;0
10850;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;400;434;1;0;1;0;0;0;1;0;1;0;0;0
10851;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;451;456;1;0;1;0;0;0;1;0;0;1;0;0
10852;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;460;532;1;0;1;0;0;0;1;0;0;1;0;0
10853;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;494;545;1;0;1;0;0;0;1;0;0;0;1;0
10854;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;505;545;1;0;0;0;1;0;1;0;0;1;0;0
10855;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;39;559;607;1;0;0;0;1;0;1;0;0;0;1;0
10856;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;6;629;604;1;0;0;0;1;0;1;0;0;0;0;1
10857;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;451;520;0;1;0;0;1;0;1;0;1;0;0;0
10858;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;16;629;549;0;1;0;0;1;0;1;0;0;1;0;0
10859;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;8;618;611;0;1;0;0;1;0;1;0;0;0;1;0
10860;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;12;639;667;0;1;0;0;1;0;1;0;0;0;0;1
10861;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;590;553;0;1;0;1;0;0;1;0;0;1;0;0
10862;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;12;564;573;1;0;0;0;1;0;0;1;0;0;0;1
10863;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;8;434;473;0;1;0;1;0;0;1;0;1;0;0;0
10864;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;13;545;559;0;1;0;0;1;0;1;0;1;0;0;0
10865;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;16;629;627;0;1;0;0;1;0;1;0;0;1;0;0
10866;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;684;648;0;1;0;0;1;0;1;0;0;0;1;0
10867;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;693;774;0;1;0;0;1;0;1;0;0;0;0;1
10868;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;650;570;0;1;0;0;1;0;0;1;0;0;1;0
10869;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3;403;412;1;0;0;0;1;0;0;1;1;0;0;0
10870;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;545;602;0;1;0;1;0;0;0;1;1;0;0;0
10871;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;22;657;678;0;1;0;1;0;0;1;0;0;0;0;1
10872;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;8;478;506;0;1;0;0;1;0;0;1;1;0;0;0
10873;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;505;532;1;0;0;0;1;0;0;1;0;1;0;0
10874;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;659;603;0;1;0;0;1;0;0;1;0;0;1;0
10875;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;654;645;0;1;0;0;1;0;0;1;0;0;0;1
10876;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;18;443;520;0;1;0;1;0;0;0;1;1;0;0;0
10877;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;17;414;506;1;0;0;0;0;1;0;1;1;0;0;0
10878;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;536;510;1;0;0;0;0;1;0;1;0;1;0;0
10879;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;12;586;509;1;0;0;0;0;1;0;1;0;0;1;0
10880;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;19;599;604;1;0;0;0;0;1;0;1;0;0;0;1
10881;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;637;620;1;0;0;0;1;0;1;0;0;0;1;0
10882;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;490;515;1;0;1;0;0;0;0;1;0;1;0;0
10883;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;11;388;478;0;1;0;0;1;0;0;1;1;0;0;0
10884;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;419;408;1;0;1;0;0;0;0;1;0;1;0;0
10885;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;471;535;0;1;0;0;1;0;1;0;0;1;0;0
10886;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;18;593;611;0;1;0;0;1;0;1;0;0;0;1;0
10887;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;599;684;0;1;0;0;1;0;1;0;0;0;0;1
10888;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;31;620;597;1;0;0;0;0;1;0;1;0;0;0;1
10889;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;20;641;655;0;1;0;1;0;0;0;1;0;0;0;1
10890;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;21;483;559;0;1;0;0;1;0;0;1;1;0;0;0
10891;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;21;590;612;0;1;0;0;1;0;0;1;0;1;0;0
10892;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;39;732;632;0;1;0;0;1;0;0;1;0;0;1;0
10893;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;6;675;634;0;1;0;0;1;0;0;1;0;0;0;1
10894;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;12;610;636;1;0;0;0;1;0;1;0;0;0;0;1
10895;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;562;607;1;0;0;0;1;0;0;1;0;0;1;0
10896;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;24;567;614;0;1;0;0;1;0;0;1;0;0;0;1
10897;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;527;510;0;1;0;0;1;0;0;1;0;1;0;0
10898;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;12;610;573;0;1;0;0;1;0;1;0;0;0;0;1
10899;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;413;468;0;1;0;0;1;0;0;1;1;0;0;0
10900;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;564;512;0;1;0;0;1;0;0;1;0;1;0;0
10901;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;602;582;0;1;0;0;1;0;0;1;0;0;1;0
10902;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;22;647;626;0;1;0;0;1;0;0;1;0;0;0;1
10903;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;568;550;0;1;0;1;0;0;1;0;0;0;1;0
10904;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;600;608;0;1;0;1;0;0;1;0;0;0;0;1
10905;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;39;590;545;1;0;0;0;1;0;0;1;0;1;0;0
10906;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;622;599;1;0;0;0;1;0;0;1;0;0;1;0
10907;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;16;665;684;1;0;0;0;1;0;0;1;0;0;0;1
10908;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;437;468;1;0;0;0;1;0;0;1;1;0;0;0
10909;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;465;532;1;0;0;0;1;0;0;1;0;1;0;0
10910;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;485;470;1;0;1;0;0;0;1;0;0;1;0;0
10911;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;28;568;536;1;0;1;0;0;0;1;0;0;0;1;0
10912;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;21;602;583;1;0;1;0;0;0;1;0;0;0;0;1
10913;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;9;492;507;1;0;0;0;1;0;0;1;0;1;0;0
10914;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;30;657;629;1;0;0;1;0;0;0;1;0;0;0;1
10915;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;12;487;520;1;0;1;0;0;0;1;0;1;0;0;0
10916;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5;527;529;1;0;1;0;0;0;1;0;0;1;0;0
10917;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;35;614;572;1;0;1;0;0;0;1;0;0;0;1;0
10918;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;11;456;468;1;0;0;0;0;1;1;0;1;0;0;0
10919;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;540;545;1;0;0;0;0;1;1;0;0;1;0;0
10920;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;15;591;548;0;1;0;0;0;1;1;0;0;0;1;0
10921;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;12;393;423;1;0;0;0;1;0;1;0;1;0;0;0
10922;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;433;444;1;0;1;0;0;0;1;0;1;0;0;0
10923;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;497;497;1;0;1;0;0;0;1;0;0;1;0;0
10924;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;32;559;526;1;0;1;0;0;0;1;0;0;0;1;0
10925;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;26;585;561;1;0;1;0;0;0;1;0;0;0;0;1
10926;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;15;606;596;0;1;0;1;0;0;0;1;0;0;0;1
10927;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13;564;592;0;1;0;1;0;0;0;1;0;1;0;0
10928;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;17;516;512;1;0;1;0;0;0;1;0;0;1;0;0
10929;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;584;593;1;0;1;0;0;0;1;0;0;0;1;0
10930;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;639;642;0;1;1;0;0;0;1;0;0;0;0;1
10931;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;15;450;478;1;0;0;1;0;0;0;1;1;0;0;0
10932;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;23;439;470;1;0;0;1;0;0;0;1;0;1;0;0
10933;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;487;547;0;1;0;0;1;0;1;0;1;0;0;0
10934;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;571;612;1;0;0;0;1;0;1;0;0;1;0;0
10935;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;14;622;611;0;1;0;0;1;0;1;0;0;0;1;0
10936;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;18;686;663;0;1;0;0;1;0;1;0;0;0;0;1
10937;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;631;626;1;0;0;0;1;0;1;0;0;0;0;1
10938;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;512;475;1;0;0;1;0;0;1;0;0;0;1;0
10939;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;644;624;1;0;0;0;1;0;0;1;0;0;0;1
10940;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;19;471;488;1;0;0;1;0;0;0;1;0;1;0;0
10941;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;18;499;512;1;0;0;1;0;0;0;1;0;0;1;0
10942;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;11;436;513;0;1;0;0;1;0;0;1;1;0;0;0
10943;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;18;471;497;1;0;0;0;1;0;0;1;0;1;0;0
10944;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;18;608;618;1;0;1;0;0;0;0;1;0;0;0;1
10945;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;31;584;587;1;0;1;0;0;0;0;1;0;0;1;0
10946;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;384;429;0;1;0;0;1;0;1;0;1;0;0;0
10947;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;8;488;500;0;1;0;0;1;0;1;0;0;1;0;0
10948;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13;569;520;0;1;0;0;1;0;1;0;0;0;1;0
10949;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;23;629;629;0;1;0;0;1;0;1;0;0;0;0;1
10950;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;15;669;620;1;0;0;0;0;1;0;1;0;0;1;0
10951;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;10;433;478;1;0;0;0;1;0;0;1;1;0;0;0
10952;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;20;440;576;1;0;1;0;0;0;0;1;1;0;0;0
10953;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;24;516;549;1;0;1;0;0;0;0;1;0;1;0;0
10954;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;24;547;563;1;0;1;0;0;0;0;1;0;0;1;0
10955;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;570;550;1;0;1;0;0;0;0;1;0;0;0;1
10956;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;522;536;0;1;0;0;0;1;0;1;1;0;0;0
10957;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;612;663;1;0;0;0;1;0;1;0;0;0;0;1
10958;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;9;550;596;1;0;0;0;1;0;1;0;0;0;0;1
10959;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;20;450;436;1;0;0;0;1;0;0;1;0;1;0;0
10960;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;11;397;423;1;0;1;0;0;0;1;0;1;0;0;0
10961;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;482;538;1;0;1;0;0;0;1;0;0;1;0;0
10962;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;503;584;1;0;1;0;0;0;1;0;0;0;1;0
10963;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;16;512;515;1;0;0;0;1;0;0;1;0;1;0;0
10964;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;509;553;0;1;0;0;1;0;1;0;0;1;0;0
10965;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;13;586;582;0;1;0;0;1;0;1;0;0;0;1;0
10966;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;17;614;636;1;0;0;0;1;0;1;0;0;0;0;1
10967;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;440;463;1;0;0;0;1;0;0;1;1;0;0;0
10968;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7;622;606;1;0;0;0;1;0;0;1;0;0;0;1
10969;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;577;499;0;1;0;0;1;0;1;0;0;0;1;0
10970;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;24;411;528;1;0;1;0;0;0;1;0;1;0;0;0
10971;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;512;545;0;1;0;1;0;0;1;0;0;1;0;0
10972;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;618;596;0;1;0;1;0;0;1;0;0;0;1;0
10973;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;24;661;636;1;0;0;1;0;0;1;0;0;0;0;1
10974;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;490;536;0;1;0;0;1;0;1;0;1;0;0;0
10975;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;651;676;0;1;0;0;1;0;1;0;0;1;0;0
10976;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;669;648;0;1;0;0;1;0;1;0;0;0;1;0
10977;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;657;663;0;1;0;0;1;0;1;0;0;0;0;1
10978;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;588;568;1;0;1;0;0;0;1;0;0;0;1;0
10979;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;5;641;618;1;0;1;0;0;0;1;0;0;0;0;1
10980;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;515;512;1;0;1;0;0;0;0;1;0;0;1;0
10981;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;414;463;0;1;0;0;1;0;0;1;1;0;0;0
10982;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;24;636;645;0;1;0;0;1;0;1;0;0;0;0;1
10983;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;606;648;1;0;0;1;0;0;1;0;0;0;0;1
10984;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;395;418;1;0;1;0;0;0;1;0;1;0;0;0
10985;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;428;477;1;0;1;0;0;0;1;0;0;1;0;0
10986;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;431;454;0;1;0;0;1;0;1;0;1;0;0;0
10987;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;6;393;418;1;0;1;0;0;0;0;1;1;0;0;0
10988;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;553;549;0;1;0;1;0;0;0;1;0;1;0;0
10989;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;618;632;0;1;0;1;0;0;0;1;0;0;1;0
10990;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;28;650;655;0;1;0;1;0;0;0;1;0;0;0;1
10991;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;527;578;1;0;0;0;1;0;1;0;0;1;0;0
10992;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;661;663;1;0;1;0;0;0;1;0;0;0;0;1
10993;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;36;477;507;1;0;1;0;0;0;1;0;0;1;0;0
10994;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;514;535;1;0;1;0;0;0;1;0;0;0;1;0
10995;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;560;573;1;0;1;0;0;0;1;0;0;0;0;1
10996;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;31;471;538;1;0;0;0;1;0;1;0;0;1;0;0
10997;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;614;603;0;1;0;0;1;0;1;0;0;0;0;1
10998;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;425;463;0;1;0;0;1;0;1;0;1;0;0;0
10999;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;463;538;0;1;0;0;1;0;1;0;0;1;0;0
11000;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;457;497;0;1;0;0;1;0;1;0;0;1;0;0
11001;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;4;437;478;0;1;0;0;1;0;1;0;1;0;0;0
11002;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;527;562;0;1;0;0;1;0;1;0;0;1;0;0
11003;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;588;620;0;1;0;0;1;0;1;0;0;0;1;0
11004;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;620;672;0;1;0;0;1;0;1;0;0;0;0;1
11005;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;478;502;0;1;0;1;0;0;1;0;0;1;0;0
11006;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;518;565;0;1;0;1;0;0;1;0;0;0;1;0
11007;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;554;624;0;1;0;1;0;0;1;0;0;0;0;1
11008;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;669;721;0;1;0;0;1;0;0;1;0;0;1;0
11009;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;665;655;0;1;0;0;1;0;0;1;0;0;0;1
11010;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;475;529;0;1;0;1;0;0;0;1;0;1;0;0
11011;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;3;577;552;1;0;0;1;0;0;0;1;0;0;1;0
11012;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;14;549;535;1;0;0;1;0;0;0;1;0;0;0;1
11013;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;571;582;0;1;0;0;1;0;1;0;0;0;1;0
11014;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;9;629;622;0;1;0;0;1;0;1;0;0;0;0;1
11015;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;410;444;0;1;0;0;1;0;0;1;1;0;0;0
11016;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;540;542;1;0;0;0;1;0;0;1;0;1;0;0
11017;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;18;611;574;1;0;0;0;1;0;0;1;0;0;1;0
11018;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;13;680;678;1;0;0;0;1;0;0;1;0;0;0;1
11019;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;18;501;520;0;1;0;0;1;0;1;0;0;1;0;0
11020;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;434;506;0;1;0;1;0;0;1;0;1;0;0;0
11021;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;13;501;526;1;0;0;1;0;0;1;0;0;1;0;0
11022;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;541;548;1;0;0;1;0;0;1;0;0;0;1;0
11023;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;6;622;599;0;1;0;1;0;0;1;0;0;0;0;1
11024;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;25;495;578;1;0;0;1;0;0;1;0;0;1;0;0
11025;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;5;593;607;0;1;0;1;0;0;1;0;0;0;1;0
11026;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;20;670;634;0;1;0;1;0;0;1;0;0;0;0;1
11027;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;21;416;439;1;0;1;0;0;0;0;1;1;0;0;0
11028;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;9;527;535;1;0;1;0;0;0;0;1;0;1;0;0
